datetime,SC1,SC2,SC3,SC4,SC5
2018-09-06 23:00:00,221.83,421.82,461.63,551.48,652.18
2018-09-07 01:00:00,236.14,430.66,503.9,541.53,775.53
2018-09-07 03:00:00,223.79,418.84,506.09,577.83,707.42
2018-09-07 05:00:00,232.56,413.89,489.64,599.32,702.72
2018-09-07 07:00:00,222.89,366.65,443.49,479.68,541.38
2018-09-07 09:00:00,207.83,383.73,449.56,484.97,586.83
2018-09-07 11:00:00,179.75,372.85,410.11,497.7,579.6
2018-09-07 13:00:00,182.79,357.9,419.83,471.57,512.52
2018-09-07 15:00:00,173.52,346.75,363.77,465.99,563.84
2018-09-07 17:00:00,167.22,357.2,406.19,465.03,557.34
2018-09-07 19:00:00,171.48,364.16,477.63,542.34,707.37
2018-09-07 21:00:00,199.77,396.43,504.33,643.18,895.15
2018-09-07 23:00:00,199.51,352.25,455.79,574.79,740.23
2018-09-08 01:00:00,161.26,320.53,402.24,531.23,781.01
2018-09-08 03:00:00,140.04,307.44,417.88,544.59,710.5
2018-09-08 05:00:00,127.41,298.17,503.4,638.88,857.95
2018-09-08 07:00:00,169.86,383.28,828.61,935.72,1417.4
2018-09-08 09:00:00,237.7,693.1,849.94,1073.85,1369.85
2018-09-08 11:00:00,261.26,670.56,860.62,1086.3,1334.58
2018-09-08 13:00:00,290.22,725.09,873.0,1083.28,1356.64
2018-09-08 15:00:00,273.75,675.35,833.1,1077.26,1415.3
2018-09-08 17:00:00,275.67,615.03,824.16,867.15,1122.61
2018-09-08 19:00:00,263.22,576.43,722.65,988.15,1229.51
2018-09-08 21:00:00,283.06,675.65,840.32,1000.57,1250.13
2018-09-08 23:00:00,220.16,518.15,840.99,1074.32,965.8
2018-09-09 01:00:00,184.29,444.2,609.82,767.6,890.95
2018-09-09 03:00:00,180.89,418.2,564.52,686.16,933.48
2018-09-09 05:00:00,205.09,438.13,557.87,711.2,944.99
2018-09-09 07:00:00,231.06,512.09,650.67,743.47,1066.59
2018-09-09 09:00:00,223.73,531.75,717.07,900.71,1126.89
2018-09-09 11:00:00,238.91,588.62,800.67,920.12,1185.78
2018-09-09 13:00:00,269.55,666.42,885.38,1083.97,1498.73
2018-09-09 15:00:00,252.84,539.85,730.18,896.17,1142.34
2018-09-09 17:00:00,232.38,577.1,808.07,1016.58,1078.98
2018-09-09 19:00:00,253.06,543.59,958.41,1020.45,1153.28
2018-09-09 21:00:00,267.46,629.24,843.35,850.59,1299.42
2018-09-09 23:00:00,202.41,445.97,532.07,742.64,1329.78
2018-09-10 01:00:00,184.43,379.13,438.23,705.13,1148.84
2018-09-10 03:00:00,193.31,336.34,553.12,637.54,893.29
2018-09-10 05:00:00,213.67,461.8,547.53,670.54,778.26
2018-09-10 07:00:00,269.03,491.78,587.41,681.36,899.53
2018-09-10 09:00:00,270.75,474.14,594.88,799.31,966.18
2018-09-10 11:00:00,287.37,527.01,689.03,833.13,1026.78
2018-09-10 13:00:00,291.09,560.18,733.13,900.24,1141.22
2018-09-10 15:00:00,310.17,589.4,689.13,717.87,1091.39
2018-09-10 17:00:00,231.83,467.44,566.12,638.65,777.27
2018-09-10 19:00:00,224.49,436.34,515.11,560.48,668.09
2018-09-10 21:00:00,236.11,434.48,477.8,563.01,712.97
2018-09-10 23:00:00,223.74,428.9,501.35,579.92,824.33
2018-09-11 01:00:00,193.54,470.99,568.33,648.54,942.38
2018-09-11 03:00:00,160.93,477.49,633.13,778.67,1071.1
2018-09-11 05:00:00,161.15,496.23,691.78,868.55,1186.33
2018-09-11 07:00:00,87.69,253.48,435.22,795.42,1210.26
2018-09-11 09:00:00,61.74,188.47,277.0,395.68,547.67
2018-09-11 11:00:00,70.53,206.64,272.73,390.5,511.89
2018-09-11 13:00:00,96.87,335.95,473.21,593.68,812.99
2018-09-11 15:00:00,76.06,242.39,303.73,377.45,570.78
2018-09-11 17:00:00,82.25,174.95,308.22,532.3,776.85
2018-09-11 19:00:00,62.5,233.07,318.98,327.41,547.54
2018-09-11 21:00:00,77.95,272.56,402.64,712.0,780.22
2018-09-11 23:00:00,57.75,218.85,243.31,315.95,540.74
2018-09-12 01:00:00,25.79,112.41,127.56,159.09,360.96
2018-09-12 03:00:00,16.25,86.67,77.53,100.17,276.34
2018-09-12 05:00:00,14.05,63.56,86.11,119.06,313.25
2018-09-12 13:00:00,10.99,77.44,177.63,241.62,553.93
2018-09-12 15:00:00,9.04,49.67,149.82,323.58,728.37
2018-09-12 17:00:00,11.48,64.97,135.88,403.28,958.24
2018-09-12 21:00:00,11.26,41.3,60.9,109.85,293.19
2018-09-13 01:00:00,10.64,36.1,49.8,63.94,472.54
2018-09-13 03:00:00,15.2,46.07,60.63,67.62,338.71
2018-09-13 05:00:00,11.83,47.3,82.91,94.03,232.45
2018-09-13 07:00:00,17.57,74.25,67.04,81.61,279.22
2018-09-13 09:00:00,12.39,56.91,94.18,129.81,355.85
2018-09-13 11:00:00,21.4,108.53,110.95,121.49,355.1
2018-09-13 13:00:00,9.61,72.88,93.06,101.27,223.54
2018-09-13 15:00:00,8.09,65.68,103.81,294.72,557.69
2018-09-13 17:00:00,7.58,47.12,163.18,245.94,746.57
2018-09-13 19:00:00,10.63,48.36,123.75,409.58,1136.07
2018-09-13 21:00:00,9.09,63.6,212.03,646.07,1370.95
2018-09-13 23:00:00,15.19,90.35,325.39,788.24,1568.09
2018-09-14 01:00:00,23.81,124.38,402.35,929.74,1765.76
2018-09-14 03:00:00,35.11,165.47,402.68,843.3,1648.3
2018-09-14 05:00:00,41.49,144.72,282.71,585.47,1275.47
2018-09-14 07:00:00,46.17,143.86,202.6,287.0,863.5
2018-09-14 09:00:00,48.95,155.03,235.99,317.17,804.1
2018-09-14 11:00:00,49.32,166.07,221.19,268.05,639.65
2018-09-14 13:00:00,41.33,152.59,221.53,303.16,656.61
2018-09-14 15:00:00,45.66,166.68,213.44,285.18,636.48
2018-09-14 17:00:00,52.71,186.15,257.58,391.63,808.9
2018-09-14 19:00:00,53.0,240.94,361.68,549.51,1041.65
2018-09-14 21:00:00,69.64,262.83,376.47,580.78,1155.81
2018-09-14 23:00:00,90.55,244.43,288.04,491.51,1004.12
2018-09-15 01:00:00,84.45,232.94,305.29,475.74,986.16
2018-09-15 03:00:00,84.97,228.47,267.63,401.44,826.2
2018-09-15 05:00:00,80.08,211.9,286.83,331.85,626.54
2018-09-15 07:00:00,80.71,266.13,370.08,449.56,721.02
2018-09-15 09:00:00,95.29,316.44,262.79,426.9,734.53
2018-09-15 11:00:00,25.76,86.84,125.32,184.7,368.29
2018-09-15 13:00:00,37.77,139.5,190.06,256.72,451.28
2018-09-15 15:00:00,43.52,162.72,196.0,324.05,579.74
2018-09-15 17:00:00,38.66,137.46,188.71,275.42,577.78
2018-09-15 19:00:00,41.78,146.23,197.18,320.14,769.69
2018-09-15 21:00:00,25.39,103.85,181.24,324.65,831.01
2018-09-15 23:00:00,17.57,85.27,169.13,341.55,763.12
2018-09-16 01:00:00,17.35,88.3,145.66,309.13,826.09
2018-09-16 03:00:00,19.16,85.7,164.53,328.66,849.5
2018-09-16 05:00:00,14.05,62.61,140.88,306.65,612.04
2018-09-16 07:00:00,9.22,46.09,78.13,142.14,355.91
2018-09-16 09:00:00,8.34,59.61,100.1,129.27,311.38
2018-09-16 11:00:00,13.05,75.14,116.72,166.73,439.4
2018-09-16 13:00:00,11.61,55.71,120.2,193.14,495.55
2018-09-16 15:00:00,8.5,51.38,102.55,245.06,609.31
2018-09-16 17:00:00,4.46,48.49,82.17,168.85,503.11
2018-09-16 19:00:00,7.77,50.67,134.27,327.46,651.5
2018-09-16 21:00:00,11.42,60.37,137.91,362.39,857.7
2018-09-16 23:00:00,11.95,79.85,218.47,545.33,1069.99
2018-09-17 01:00:00,18.23,93.62,300.11,728.16,1236.82
2018-09-17 03:00:00,21.02,97.99,285.4,650.82,1037.6
2018-09-17 05:00:00,32.73,146.97,208.99,397.62,1013.68
2018-09-17 07:00:00,13.57,81.99,157.7,201.53,575.2
2018-09-17 09:00:00,10.04,96.19,115.29,128.86,456.62
2018-09-17 11:00:00,29.46,87.49,104.51,189.92,476.94
2018-09-17 13:00:00,14.04,74.25,120.83,133.7,279.93
2018-09-17 15:00:00,38.91,58.56,75.06,115.59,336.04
2018-09-17 17:00:00,34.38,100.5,118.03,164.29,396.32
2018-09-17 19:00:00,25.3,100.41,141.91,206.21,477.58
2018-09-17 21:00:00,18.79,79.35,110.85,207.74,378.45
2018-09-17 23:00:00,17.07,75.66,104.94,164.3,370.83
2018-09-18 01:00:00,19.53,74.73,106.69,159.58,415.0
2018-09-18 03:00:00,18.12,71.41,99.41,164.86,487.56
2018-09-19 15:00:00,88.85,211.55,274.22,389.02,827.3
2018-09-19 17:00:00,93.72,211.55,273.9,412.77,946.24
2018-09-19 19:00:00,88.77,198.47,266.89,394.95,828.16
2018-09-19 21:00:00,125.39,218.42,292.58,465.32,862.13
2018-09-19 23:00:00,138.7,237.59,320.7,439.94,808.78
2018-09-20 01:00:00,140.39,264.46,336.05,483.06,901.4
2018-09-20 03:00:00,133.58,293.78,389.12,538.33,941.04
2018-09-20 05:00:00,163.06,415.13,551.04,607.32,1224.62
2018-09-20 07:00:00,131.76,388.52,594.06,744.71,963.41
2018-09-20 09:00:00,121.11,337.44,475.51,638.56,857.85
2018-09-20 11:00:00,34.04,90.62,174.8,402.93,503.6
2018-09-20 13:00:00,44.66,94.14,104.48,117.68,320.5
2018-09-20 15:00:00,43.61,93.66,113.64,141.93,329.08
2018-09-20 17:00:00,57.79,118.2,142.21,213.55,528.46
2018-09-20 19:00:00,44.48,122.19,157.99,195.72,621.85
2018-09-20 21:00:00,38.6,83.17,105.31,133.82,505.54
2018-09-20 23:00:00,37.2,95.55,107.03,118.69,428.03
2018-09-21 01:00:00,46.69,89.73,108.34,142.94,587.75
2018-09-21 03:00:00,40.89,82.5,106.38,152.63,609.58
2018-09-21 05:00:00,39.56,91.61,224.27,269.53,577.05
2018-09-21 07:00:00,49.42,97.49,121.89,200.84,651.05
2018-09-21 09:00:00,51.11,102.09,231.55,208.52,485.5
2018-09-21 11:00:00,141.48,250.39,499.35,618.46,987.21
2018-09-21 13:00:00,180.96,419.15,649.22,990.72,1303.92
2018-09-21 15:00:00,219.82,559.27,827.57,1112.78,1465.91
2018-09-21 17:00:00,229.72,635.61,1066.06,1428.84,1828.67
2018-09-21 19:00:00,285.99,916.74,1343.74,1558.29,2100.16
2018-09-21 21:00:00,373.39,1012.56,1406.27,1656.37,1912.14
2018-09-21 23:00:00,456.94,1195.99,1448.14,1741.2,2057.07
2018-09-22 01:00:00,35.24,326.52,1328.05,1008.34,323.34
2018-09-22 03:00:00,22.41,121.16,188.78,222.52,194.59
2018-09-22 05:00:00,36.02,96.75,103.52,115.55,203.16
2018-09-22 07:00:00,29.52,76.02,93.47,92.88,158.53
2018-09-22 09:00:00,25.25,68.07,79.48,94.22,130.28
2018-09-22 13:00:00,10.37,56.19,90.19,94.36,169.39
2018-09-22 17:00:00,17.59,86.05,136.23,193.01,831.57
2018-09-22 19:00:00,16.71,75.89,115.18,189.69,759.82
2018-09-22 21:00:00,23.44,72.5,114.36,172.88,695.83
2018-09-22 23:00:00,20.66,66.93,111.07,166.23,654.59
2018-09-23 01:00:00,18.45,69.84,114.22,154.59,573.67
2018-09-23 03:00:00,23.16,96.69,142.01,182.45,600.44
2018-09-23 05:00:00,25.69,105.36,134.25,182.8,559.43
2018-09-23 07:00:00,23.58,96.68,131.73,197.24,568.37
2018-09-23 09:00:00,25.54,100.96,169.16,197.45,734.33
2018-09-23 11:00:00,3.28,90.42,126.24,93.09,247.29
2018-09-23 15:00:00,2.61,38.45,111.83,136.26,308.41
2018-09-23 17:00:00,7.09,47.83,116.85,118.43,456.88
2018-09-23 19:00:00,7.36,41.84,69.44,84.22,429.32
2018-09-23 21:00:00,6.96,36.29,54.63,73.61,348.53
2018-09-23 23:00:00,7.08,33.34,46.91,62.2,316.7
2018-09-24 07:00:00,4.96,29.8,46.85,44.5,143.89
2018-09-24 15:00:00,9.99,35.68,48.3,55.13,120.53
2018-09-24 17:00:00,8.92,27.65,41.36,58.84,139.78
2018-09-24 19:00:00,7.94,39.03,56.74,80.89,163.82
2018-09-24 21:00:00,11.09,30.62,51.17,70.94,190.84
2018-09-25 19:00:00,11.05,42.33,66.56,150.58,618.72
2018-09-25 21:00:00,14.16,48.41,76.95,221.33,691.83
2018-09-25 23:00:00,14.03,51.07,98.97,256.57,770.44
2018-09-26 01:00:00,12.41,52.08,100.93,264.84,924.62
2018-09-26 03:00:00,26.94,98.5,133.44,228.29,768.16
2018-09-26 05:00:00,26.84,120.33,165.35,218.55,473.3
2018-09-26 07:00:00,5.34,34.36,73.14,117.88,237.69
2018-09-26 09:00:00,15.08,61.7,81.0,87.75,217.13
2018-09-26 11:00:00,14.48,69.25,90.36,112.36,343.03
2018-09-26 13:00:00,27.02,147.6,243.39,273.41,448.13
2018-09-26 15:00:00,12.43,69.56,113.23,184.92,458.93
2018-09-26 17:00:00,7.87,20.96,37.46,66.62,184.8
2018-09-26 19:00:00,6.3,29.38,41.57,53.74,85.31
2018-09-26 21:00:00,9.68,30.27,33.84,45.77,66.17
2018-09-27 05:00:00,7.78,24.16,38.8,47.53,54.17
2018-09-27 07:00:00,7.61,28.37,29.27,40.64,53.0
2018-09-30 03:00:00,47.16,160.13,175.45,196.38,404.09
2018-09-30 05:00:00,48.05,145.74,154.56,249.65,338.7
2018-09-30 07:00:00,39.06,108.06,118.88,141.48,251.85
2018-09-30 11:00:00,32.41,103.94,125.13,138.83,331.78
2018-09-30 13:00:00,20.72,102.75,132.75,156.01,421.23
2018-09-30 17:00:00,19.16,106.16,134.66,217.0,719.46
2018-09-30 19:00:00,33.95,112.3,147.82,247.14,835.17
2018-10-05 17:00:00,9.74,54.15,88.5,175.15,427.79
2018-10-05 21:00:00,9.78,62.72,124.53,206.38,549.45
2018-10-06 05:00:00,24.43,130.38,169.41,234.67,818.86
2018-10-06 07:00:00,20.75,115.48,155.86,197.77,621.82
2018-10-06 09:00:00,13.99,71.39,135.71,203.76,620.71
2018-10-06 11:00:00,14.27,51.89,102.03,192.03,734.49
2018-10-06 15:00:00,10.07,55.5,125.47,334.22,593.84
2018-10-06 17:00:00,7.55,57.48,105.77,224.59,577.18
2018-10-06 19:00:00,9.04,58.31,96.24,204.55,628.75
2018-10-06 21:00:00,9.29,50.2,103.29,216.56,583.86
2018-10-06 23:00:00,13.06,60.86,112.16,235.3,618.86
2018-10-08 13:00:00,32.5,142.24,225.6,278.89,464.48
2018-10-08 15:00:00,21.56,61.62,89.9,118.2,281.16
2018-10-08 17:00:00,9.81,78.31,80.78,80.81,166.36
2018-10-08 19:00:00,16.17,75.25,92.84,105.76,262.23
2018-10-08 21:00:00,17.83,66.86,65.25,81.18,280.24
2018-10-08 23:00:00,30.8,73.21,98.05,93.86,273.52
2018-10-09 01:00:00,53.52,117.16,171.6,173.15,330.7
2018-10-09 03:00:00,61.11,168.94,174.63,265.47,403.48
2018-10-09 05:00:00,58.34,176.6,211.63,275.17,397.52
2018-10-09 07:00:00,65.56,168.38,263.8,363.38,347.43
2018-10-09 09:00:00,18.45,97.91,185.25,96.45,319.69
2018-10-09 11:00:00,39.66,74.89,68.1,157.41,289.11
2018-10-09 13:00:00,22.32,76.32,99.22,157.86,298.62
2018-10-09 15:00:00,33.24,137.94,182.12,180.71,346.47
2018-10-09 17:00:00,46.02,104.47,140.75,200.73,360.68
2018-10-09 19:00:00,104.87,175.91,185.81,215.91,426.84
2018-10-09 21:00:00,135.78,263.54,283.72,308.08,390.59
2018-10-11 13:00:00,116.76,228.33,259.87,356.3,561.11
2018-10-11 15:00:00,72.12,191.46,230.45,258.44,346.43
2018-10-11 17:00:00,34.76,108.62,146.66,155.41,210.31
2018-10-11 19:00:00,30.19,61.83,73.94,89.49,69.6
2018-10-11 21:00:00,29.28,45.52,44.07,36.53,70.31
2018-10-11 23:00:00,20.09,63.81,77.47,68.14,62.7
2018-10-12 03:00:00,230.79,305.34,252.94,169.65,142.1
2018-10-12 05:00:00,258.05,473.21,568.14,606.16,593.92
2018-10-12 07:00:00,218.91,394.94,494.51,550.56,677.62
2018-10-12 09:00:00,147.44,303.05,384.44,479.53,637.81
2018-10-12 11:00:00,115.58,294.38,348.95,424.38,561.8
2018-10-12 13:00:00,135.5,301.98,398.59,521.24,701.11
2018-10-12 15:00:00,137.57,707.01,879.7,889.27,850.73
2018-10-12 17:00:00,338.32,844.76,1146.64,1245.11,1399.98
2018-10-12 19:00:00,462.08,1035.07,1435.11,1572.58,1720.3
2018-10-12 21:00:00,506.5,1097.82,1551.47,1754.04,1977.78
2018-10-12 23:00:00,485.39,1177.33,1587.75,1782.88,2122.16
2018-10-13 01:00:00,488.14,1160.76,1558.34,1739.09,2045.98
2018-10-13 03:00:00,494.96,1208.55,1559.13,1754.5,1984.47
2018-10-13 05:00:00,458.11,1202.15,1576.63,1756.29,1980.3
2018-10-13 07:00:00,521.89,1253.31,1535.82,1903.45,2098.75
2018-10-13 09:00:00,571.37,1294.9,1666.53,1875.47,2186.99
2018-10-13 11:00:00,537.16,1245.31,1653.06,1825.36,2062.62
2018-10-13 13:00:00,444.69,1120.13,1478.94,1680.47,1916.25
2018-10-13 15:00:00,403.13,1014.5,1392.78,1541.56,1891.42
2018-10-13 17:00:00,424.39,1017.38,1346.24,1594.28,1977.07
2018-10-13 19:00:00,465.46,1110.17,1408.87,1660.98,2094.14
2018-10-13 21:00:00,506.2,1215.47,1537.83,1787.63,2141.74
2018-10-13 23:00:00,601.82,1342.14,1676.1,1896.16,2244.16
2018-10-14 01:00:00,625.89,1408.03,1783.86,2006.06,2308.95
2018-10-14 03:00:00,595.16,1412.17,1808.06,2055.35,2366.57
2018-10-14 05:00:00,554.31,1226.22,1688.55,1936.67,2207.86
2018-10-14 07:00:00,447.87,1070.3,1334.35,1652.57,2036.76
2018-10-14 09:00:00,395.55,977.25,1311.95,1566.84,1886.26
2018-10-14 11:00:00,351.54,1263.16,1439.03,1433.13,1478.36
2018-10-14 13:00:00,498.66,1425.11,1711.65,1832.08,1891.45
2018-10-14 15:00:00,580.95,1487.28,1851.55,1957.83,2075.62
2018-10-14 17:00:00,651.41,1613.62,2128.7,2381.99,2637.63
2018-10-14 19:00:00,529.2,1560.8,1983.85,2291.96,2591.93
2018-10-14 21:00:00,544.45,1522.31,2160.52,2414.39,2575.36
2018-10-14 23:00:00,537.55,1643.6,2127.04,2286.15,2599.28
2018-10-15 01:00:00,456.34,1505.95,1908.3,2142.41,2501.97
2018-10-15 03:00:00,423.0,1462.82,1950.0,2156.91,2484.56
2018-10-15 05:00:00,460.0,1484.08,1970.47,2195.99,2561.06
2018-10-15 07:00:00,434.87,1458.46,1940.68,2054.45,2414.43
2018-10-15 09:00:00,456.54,1435.1,1867.83,2112.72,2365.69
2018-10-15 11:00:00,451.32,1414.4,1869.79,2032.96,2361.93
2018-10-15 13:00:00,464.91,1419.13,1816.67,2010.35,2225.94
2018-10-15 15:00:00,440.52,1354.15,1694.24,1883.93,2306.78
2018-10-15 17:00:00,464.7,1444.2,1830.24,2061.17,2453.17
2018-10-15 19:00:00,438.0,1496.16,1896.97,2131.57,2382.26
2018-10-15 21:00:00,534.94,1471.11,1926.35,2136.97,2355.7
2018-10-15 23:00:00,565.74,1478.6,1887.7,2123.25,2324.44
2018-10-16 01:00:00,537.01,1450.55,1892.6,2118.09,2313.18
2018-10-16 03:00:00,502.53,1347.22,1806.61,2025.33,2260.24
2018-10-16 05:00:00,439.2,1177.12,1537.93,1831.67,2050.79
2018-10-16 07:00:00,189.34,167.35,613.26,1136.46,1519.03
2018-10-16 09:00:00,29.23,49.91,52.16,73.09,172.7
2018-10-16 15:00:00,28.43,65.34,70.5,160.08,563.78
2018-10-16 17:00:00,25.59,52.48,67.59,82.42,379.97
2018-10-16 19:00:00,27.17,62.31,74.03,95.09,393.43
2018-10-16 21:00:00,49.13,69.05,819.07,949.7,1380.94
2018-10-16 23:00:00,60.7,345.0,719.52,913.44,1368.66
2018-10-17 01:00:00,141.91,314.75,625.71,796.2,1187.78
2018-10-17 03:00:00,74.41,300.32,438.59,462.24,812.31
2018-10-17 05:00:00,96.43,257.28,328.52,512.47,789.35
2018-10-17 07:00:00,149.0,369.5,425.69,812.83,959.4
2018-10-17 09:00:00,300.71,716.15,799.68,1014.69,1267.18
2018-10-17 11:00:00,524.98,1088.11,1233.0,1417.1,1599.83
2018-10-17 13:00:00,651.07,1264.63,1498.88,1565.73,1853.33
2018-10-17 15:00:00,658.19,1387.35,1672.32,1772.72,2075.18
2018-10-17 17:00:00,265.7,1139.43,1750.7,1903.79,1437.03
2018-10-17 19:00:00,207.32,393.37,504.62,631.85,700.41
2018-10-17 21:00:00,291.99,456.75,502.49,561.6,656.0
2018-10-17 23:00:00,327.28,583.92,632.47,686.76,734.64
2018-10-18 01:00:00,363.46,625.61,766.0,826.58,892.39
2018-10-18 03:00:00,332.07,617.84,731.36,823.01,927.12
2018-10-18 05:00:00,285.58,563.43,646.69,775.58,910.8
2018-10-18 07:00:00,274.11,599.1,757.69,850.09,931.28
2018-10-18 13:00:00,18.29,70.41,100.28,138.86,273.08
2018-10-18 17:00:00,13.73,61.81,95.06,145.37,369.12
2018-10-18 19:00:00,14.28,50.91,91.36,146.1,380.88
2018-10-18 21:00:00,7.58,48.51,75.5,145.95,343.0
2018-10-18 23:00:00,8.9,54.02,88.89,170.78,344.48
2018-10-19 01:00:00,10.57,36.52,59.64,74.36,180.22
2018-10-19 03:00:00,11.3,37.26,49.96,63.67,170.65
2018-10-19 09:00:00,8.76,56.25,61.93,64.67,145.51
2018-10-19 11:00:00,15.2,59.67,67.81,71.94,121.45
2018-10-19 15:00:00,22.98,66.66,86.84,90.5,179.3
2018-10-19 17:00:00,25.32,69.83,150.52,173.3,387.01
2018-10-19 19:00:00,29.05,119.94,155.3,201.48,423.07
2018-10-19 21:00:00,23.39,113.75,147.18,182.95,555.33
2018-10-19 23:00:00,23.9,84.31,119.66,164.84,542.54
2018-10-20 01:00:00,23.5,83.42,114.19,183.99,643.08
2018-10-20 03:00:00,13.82,64.51,100.48,167.47,509.22
2018-10-20 05:00:00,12.32,53.08,94.91,157.68,428.87
2018-10-20 07:00:00,24.88,66.75,101.84,165.28,393.45
2018-10-20 09:00:00,28.35,88.61,108.31,177.47,468.15
2018-10-20 11:00:00,56.31,136.14,160.38,236.61,783.32
2018-10-20 13:00:00,103.13,255.62,299.33,364.41,1379.39
2018-10-20 15:00:00,125.3,299.8,464.62,803.58,1589.8
2018-10-20 17:00:00,87.31,311.64,609.34,1034.28,1745.48
2018-10-20 19:00:00,104.86,323.63,679.28,1118.23,1852.47
2018-10-20 21:00:00,123.76,409.25,683.96,1182.17,1876.75
2018-10-20 23:00:00,128.5,340.64,468.87,680.81,1291.98
2018-10-21 01:00:00,82.59,327.96,486.71,743.27,1210.21
2018-10-21 03:00:00,66.63,299.25,453.58,713.64,1229.36
2018-10-21 05:00:00,74.01,136.86,266.02,565.34,1101.84
2018-10-21 07:00:00,33.21,177.96,293.25,431.55,697.89
2018-10-21 09:00:00,34.93,169.86,292.53,459.23,778.78
2018-10-21 11:00:00,30.39,168.3,316.0,486.28,781.32
2018-10-21 13:00:00,37.2,162.99,277.11,426.02,702.06
2018-10-21 15:00:00,47.15,180.5,297.91,325.56,553.59
2018-10-21 17:00:00,68.38,255.49,139.26,170.46,336.52
2018-10-21 19:00:00,14.93,70.0,81.28,55.47,125.95
2018-10-21 21:00:00,27.42,69.83,63.84,68.1,132.22
2018-10-21 23:00:00,12.48,49.34,56.53,40.59,72.56
2018-10-22 01:00:00,7.66,70.53,57.24,53.37,91.82
2018-10-22 03:00:00,3.01,21.73,38.35,48.75,73.42
2018-10-22 05:00:00,14.96,50.73,52.83,76.44,147.88
2018-10-22 07:00:00,21.48,67.24,84.12,85.09,162.32
2018-10-22 11:00:00,15.76,55.86,81.24,101.92,232.42
2018-10-22 15:00:00,9.58,48.67,90.87,124.81,301.83
2018-10-22 19:00:00,6.41,27.59,44.78,63.3,148.23
2018-10-22 21:00:00,6.25,21.58,40.02,65.0,141.06
2018-10-23 05:00:00,30.13,97.03,136.04,229.45,661.5
2018-10-23 07:00:00,59.2,109.07,102.78,278.11,916.45
2018-10-23 09:00:00,41.27,139.93,204.38,198.63,619.73
2018-10-23 11:00:00,17.34,80.09,93.55,127.62,382.02
2018-10-23 13:00:00,13.4,60.89,77.78,92.41,171.41
2018-10-23 15:00:00,15.72,61.43,86.66,105.97,317.67
2018-10-23 17:00:00,27.04,74.81,104.38,119.6,356.94
2018-10-23 19:00:00,49.3,115.12,168.01,260.88,669.46
2018-10-23 21:00:00,48.36,155.74,195.9,296.58,625.14
2018-10-23 23:00:00,65.53,196.04,236.08,349.72,934.62
2018-10-24 01:00:00,67.33,246.27,286.5,362.5,1036.14
2018-10-24 03:00:00,87.37,203.07,227.86,266.65,560.44
2018-10-24 05:00:00,93.59,185.9,203.98,221.04,521.64
2018-10-24 07:00:00,79.99,213.45,214.81,226.43,623.65
2018-10-24 09:00:00,30.14,134.53,206.41,285.35,537.76
2018-10-24 11:00:00,15.5,73.63,98.46,139.11,429.12
2018-10-24 13:00:00,19.55,92.25,125.78,159.8,498.13
2018-10-24 15:00:00,31.86,104.09,167.86,276.39,609.86
2018-10-24 17:00:00,30.34,124.77,162.13,257.88,644.12
2018-10-24 19:00:00,48.13,167.57,181.22,251.89,546.13
2018-10-24 21:00:00,58.47,231.31,305.36,501.56,746.56
2018-10-24 23:00:00,77.02,217.24,283.29,439.24,830.65
2018-10-25 01:00:00,78.36,197.01,261.03,408.18,817.67
2018-10-25 03:00:00,73.23,176.08,215.47,306.39,557.88
2018-10-25 11:00:00,29.43,91.94,125.64,152.78,405.71
2018-10-25 13:00:00,24.07,70.02,93.1,115.09,248.0
2018-10-25 15:00:00,12.79,32.15,45.59,92.7,260.2
2018-10-25 17:00:00,16.43,46.33,61.89,92.47,235.38
2018-10-26 15:00:00,81.49,145.07,191.86,300.11,467.54
2018-10-26 17:00:00,87.62,171.67,241.93,326.66,613.49
2018-10-26 19:00:00,106.29,204.47,288.56,412.02,474.54
2018-10-26 21:00:00,83.15,168.01,224.63,313.07,464.27
2018-10-26 23:00:00,80.96,133.67,181.16,247.93,464.58
2018-10-27 01:00:00,83.12,142.85,158.09,203.18,419.52
2018-10-27 03:00:00,107.05,155.72,162.9,198.13,367.47
2018-10-27 05:00:00,76.68,111.6,145.56,191.8,348.7
2018-10-27 07:00:00,45.5,85.04,114.22,164.72,296.94
2018-10-27 09:00:00,36.94,134.61,147.8,189.06,399.75
2018-10-27 11:00:00,64.2,121.56,145.01,151.63,209.39
2018-10-27 13:00:00,75.93,128.38,154.13,199.16,350.42
2018-10-27 15:00:00,81.31,138.58,143.01,179.81,286.97
2018-10-27 17:00:00,96.87,130.16,134.53,187.8,341.91
2018-10-27 19:00:00,84.11,122.6,142.97,165.32,253.75
2018-10-27 21:00:00,70.71,116.7,131.47,118.95,172.62
2018-10-27 23:00:00,61.06,84.65,93.19,92.38,139.08
2018-10-28 03:00:00,49.48,75.09,73.32,89.06,125.49
2018-10-28 11:00:00,30.0,54.84,57.95,63.91,96.19
2018-10-28 15:00:00,24.37,74.39,105.38,122.99,204.04
2018-10-29 05:00:00,84.41,166.41,149.45,162.78,254.55
2018-10-29 07:00:00,60.03,135.89,121.34,136.26,189.78
2018-10-29 21:00:00,71.53,110.67,136.69,198.77,309.09
2018-10-29 23:00:00,58.31,84.13,116.39,158.63,375.9
2018-10-30 15:00:00,73.27,288.67,388.87,461.97,745.75
2018-10-30 17:00:00,77.91,263.14,302.83,292.41,428.56
