datetime,Org,NH4SO4,NH4NO3,eBC880
2019-07-03 20:00:00,0.7348282692985665,0.19420241554503817,0.022587884284632244,0.04838143087176297
2019-07-03 22:00:00,0.7569860097456632,0.18558131954158721,0.021171614180347763,0.036261056532401595
2019-07-04 00:00:00,0.74637448141499,0.20157785352561777,0.017936824359571602,0.0341108406998208
2019-07-04 02:00:00,0.6860289927601129,0.23031372173975811,0.03142697884503685,0.05223030665509213
2019-07-04 04:00:00,0.7806560855485085,0.13897217796713032,0.0240661215143935,0.05630561496996771
2019-07-04 06:00:00,0.7798202979479503,0.1528591057451044,0.017238205873828884,0.05008239043311644
2019-07-04 08:00:00,0.7424228445360221,0.19330696241051526,0.02270546978171373,0.04156472327174896
2019-07-04 10:00:00,0.7548742690084046,0.19314957051974227,0.016391075040818347,0.0355850854310349
2019-07-04 12:00:00,0.7947435514386957,0.1773712811102647,0.0012335702769060565,0.026651597174133644
2019-07-04 14:00:00,0.7520366204974305,0.20801295829530256,0.009459287194981918,0.030491134012285006
2019-07-04 16:00:00,0.6955733128061086,0.2283660114608039,0.016058449502860533,0.06000222623022702
2019-07-04 18:00:00,0.6619646094731432,0.22539656673623498,0.022379781156685857,0.09025904263393586
2019-07-04 20:00:00,0.7086235559331625,0.20525397694125264,0.02106855392365333,0.0650539132019314
2019-07-04 22:00:00,0.7049791268334913,0.1725082522517511,0.03651982807755503,0.08599279283720264
2019-07-05 00:00:00,0.703731377831699,0.1722029283189492,0.036455191299961255,0.08761050254939046
2019-07-05 02:00:00,0.6700224238968485,0.22903661622464308,0.02712055587513524,0.07382040400337331
2019-07-05 04:00:00,0.6563830012306353,0.22955897201636621,0.03756116945693488,0.07649685729606373
2019-07-05 06:00:00,0.6409873025573757,0.2587574073128222,0.034011046690082196,0.06624424343971991
2019-07-05 08:00:00,0.6470017203655984,0.27332354393549935,0.02444735322600227,0.05522738247289989
2019-07-05 10:00:00,0.6689719010573406,0.25854036825235266,0.022979272989119753,0.049508457701186954
2019-07-05 12:00:00,0.6565981899426326,0.2784267201930282,0.01958760601354544,0.045387483850793726
2019-07-05 14:00:00,0.6016945531964174,0.32990220613345983,0.019882874658237543,0.04852036601188534
2019-07-05 16:00:00,0.5401689688056425,0.37046016665355974,0.024037350842890604,0.06533351369790721
2019-07-05 18:00:00,0.634612113012035,0.2619532593916617,0.021578662571884944,0.08185596502441825
2019-07-05 20:00:00,0.70304645946455,0.19185564747393766,0.01814774719242032,0.08695014586909208
2019-07-05 22:00:00,0.7325110166069717,0.15949257092785016,0.01954476628723634,0.08845164617794185
2019-07-06 00:00:00,0.8060589445875894,0.10199587136093376,0.020403029305931564,0.07154215474554525
2019-07-06 02:00:00,0.8000305127098962,0.11028261792190261,0.022989747920044365,0.06669712144815695
2019-07-06 04:00:00,0.801447779034086,0.11371828351070186,0.02347922563091032,0.06135471182430179
2019-07-06 06:00:00,0.8237266667341726,0.10040008717058656,0.02060560687906398,0.055267639216176855
2019-07-06 08:00:00,0.8144799625819666,0.11609687520719339,0.019472266634034317,0.0499508955768056
2019-07-06 10:00:00,0.7520462760564283,0.14278254817092725,0.03099851202293502,0.07417266374970961
2019-07-06 12:00:00,0.7750851483750989,0.13060333779189084,0.028761913141736033,0.06554960069127429
2019-07-06 14:00:00,0.7792571289276993,0.14643909254837534,0.02344568505452032,0.05085809346940514
2019-07-06 16:00:00,0.8461556612157749,0.09317175114831949,0.01299072816044384,0.04768185947546158
2019-07-06 18:00:00,0.8106721912277778,0.09251722566351274,0.021567339745996558,0.07524324336271297
2019-07-06 20:00:00,0.7799538924806414,0.09841830425197692,0.028049434034632264,0.09357836923274941
2019-07-06 22:00:00,0.7486522029987879,0.10460648926953718,0.026733347858435407,0.12000795987323944
2019-07-07 00:00:00,0.8199669125186778,0.0670233619139614,0.02002653256651592,0.0929831930008449
2019-07-07 02:00:00,0.8490640777548599,0.03211226253704881,0.021877592810560214,0.09694606689753102
2019-07-07 04:00:00,0.8617553150420899,0.031845195060512116,0.024122884810450173,0.08227660508694784
2019-07-07 06:00:00,0.8532121172646812,0.058544490848698436,0.021319002832065694,0.06692438905455476
2019-07-07 08:00:00,0.8571413216972503,0.07087640242709861,0.01821421236638234,0.05376806350926882
2019-07-07 10:00:00,0.7915749856310597,0.14081821688913504,0.023251103654555412,0.044355693825249856
2019-07-07 12:00:00,0.7915749856310597,0.14081821688913504,0.023251103654555412,0.044355693825249856
2019-07-07 16:00:00,0.756696279457169,0.17466755447990012,0.025599251750605494,0.04303691431232537
2019-07-07 18:00:00,0.7793976291338988,0.1561146930541955,0.015177649142148635,0.049310028669757144
2019-07-07 20:00:00,0.7892798260758835,0.14494067324588175,0.016431865263126098,0.049347635415108594
2019-07-07 22:00:00,0.8287024040681782,0.10856895779120376,0.02005594587618319,0.04267269226443493
2019-07-08 00:00:00,0.8391830401264444,0.09533495939031944,0.020804122784581797,0.04467787769865437
2019-07-08 02:00:00,0.8119058627820875,0.12943627274263966,0.020142565072427124,0.03851529940284566
2019-07-08 04:00:00,0.7755381974788129,0.167458694804182,0.018632477013782088,0.038370630703223135
