datetime,mode1_d,mode1_sigma,mode1_n,mode2_d,mode2_sigma,mode2_n
2016-12-01 21:00:00,28.838338206359808,1.75,2028.3822012926403,125.26530696535016,1.75,334.2102330660586
2016-12-01 23:00:00,37.101714098457045,1.75,2038.4037472658433,148.89360412999696,1.75,450.25675827447
2016-12-02 01:00:00,46.50672387383336,1.75,1919.835489520146,132.8099782496523,1.75,687.8737345746036
2016-12-02 03:00:00,46.50672387383336,1.75,1545.4826033128559,158.281588926413,1.75,439.7101344363168
2016-12-05 01:00:00,27.948833178791297,1.75,794.0671785906784,129.95582778807707,1.75,200.68590017500728
2016-12-07 03:00:00,33.818323137766015,1.75,609.4588638407843,140.80906158280615,1.75,223.95483409867288
2016-12-07 05:00:00,42.747342512203495,1.75,998.2866611583029,195.45041997034318,1.75,184.96934714848112
2016-12-07 07:00:00,39.01010923191825,1.8666666666666691,1523.0688285637823,165.7964199140444,1.2333333333333338,137.36129299331
2016-12-07 13:00:00,37.101714098457045,1.75,1131.4196499193822,148.89360412999696,1.75,233.25349190393715
2016-12-07 15:00:00,40.987118956195694,1.8333333333333357,631.1171401707951,150.19590029779272,1.2333333333333338,169.11826991591556
2016-12-07 17:00:00,45.32769807313414,1.5333333333333348,338.9089175209655,146.81292428781953,1.2666666666666673,219.68489832930564
2016-12-07 19:00:00,35.72793174301751,2.06666666666667,370.70342026822743,155.43459079507613,1.3000000000000007,179.19432474884232
2016-12-07 21:00:00,33.818323137766015,1.75,275.7835835757965,132.8099782496523,1.75,289.5901874147226
2016-12-07 23:00:00,39.65828306979712,1.75,675.4734649162223,158.281588926413,1.75,356.9840911525844
2016-12-08 11:00:00,49.252044986558545,1.75,334.77912229151445,223.93237728101224,1.75,51.683571678419824
2016-12-08 13:00:00,24.59169093383166,1.75,252.2880461670335,74.00000000000001,1.75,568.1804856652401
2016-12-08 15:00:00,20.97039221392209,1.75,195.4670283557515,74.00000000000001,1.75,595.7314610062008
2016-12-15 05:00:00,42.747342512203495,1.75,293.79410945332046,195.45041997034318,1.75,128.89274145263838
2016-12-15 07:00:00,49.252044986558545,1.75,262.1476716349919,195.45041997034318,1.75,187.83289172740075
2016-12-15 09:00:00,44.507284930920385,1.6666666666666685,388.2914193448119,205.31286205951812,1.5000000000000013,163.29952123791787
2016-12-15 11:00:00,42.747342512203495,1.75,419.18913405736157,170.59108258671063,1.75,187.3972530421582
2016-12-15 13:00:00,24.59169093383166,1.75,707.0646424164366,99.13595911915246,1.75,351.12428414007735
2016-12-15 15:00:00,20.97039221392209,1.75,802.9921703602676,74.00000000000001,1.75,686.4218416494997
2016-12-15 17:00:00,42.747342512203495,1.75,1164.8908198982585,170.59108258671063,1.75,214.91442583787517
2016-12-15 21:00:00,46.50672387383336,1.75,656.5320676546883,200.00000000000003,1.75,145.41383546094997
2016-12-15 23:00:00,49.252044986558545,1.75,619.5389052013711,195.45041997034318,1.75,134.1798753984739
2016-12-16 01:00:00,46.50672387383336,1.75,745.7848269368562,200.00000000000003,1.75,165.4929882122387
2016-12-16 03:00:00,49.252044986558545,1.75,932.4298764850162,195.45041997034318,1.75,142.6457856433079
2016-12-17 03:00:00,54.537796345605905,1.75,732.8499277498348,74.00000000000001,1.75,380.41494767943556
2016-12-17 05:00:00,63.95572473141427,1.75,1272.074785843232,200.00000000000003,1.75,23.323858775666285
2016-12-17 07:00:00,63.95572473141427,1.75,544.1411589039982,74.00000000000001,1.75,551.3111147533103
2016-12-17 09:00:00,71.04199742435942,1.5000000000000013,890.5828313030418,223.93237728101272,1.400000000000001,157.71591710785657
2016-12-17 11:00:00,86.79303067287812,1.75,682.4348271975206,336.7888761087688,1.75,29.968596194824308
2016-12-17 13:00:00,42.747342512203495,1.75,281.2787035531817,256.5648597855886,1.75,177.4635863048429
2016-12-17 15:00:00,37.101714098457045,1.75,194.52028931255555,223.93237728101224,1.75,148.8151335095963
2016-12-18 01:00:00,46.50672387383336,1.75,105.57288180904776,177.92222397801424,1.75,181.83340839950492
2016-12-18 03:00:00,49.252044986558545,1.75,76.76981409464047,195.45041997034318,1.75,191.1445957659521
2016-12-18 05:00:00,49.252044986558545,1.75,61.029347021858875,170.59108258671063,1.75,197.55285685749482
2016-12-18 07:00:00,54.537796345605905,1.75,142.56654068519518,188.63839692809853,1.75,190.42393586264976
2016-12-18 09:00:00,56.74654359310128,1.75,217.6333284075441,195.45041997034318,1.75,166.80350993078108
2016-12-18 11:00:00,49.252044986558545,1.75,399.562498872609,195.45041997034318,1.75,166.03062727074936
2016-12-18 13:00:00,46.50672387383336,1.75,438.0341550950145,200.00000000000003,1.75,100.54947678894371
2016-12-18 15:00:00,49.252044986558545,1.75,578.6238644515582,223.93237728101224,1.75,92.57638850104775
2016-12-18 19:00:00,54.537796345605905,1.75,765.9358864674449,200.00000000000003,1.75,86.2893555457925
2016-12-18 21:00:00,46.50672387383336,1.75,678.1536943911309,200.00000000000003,1.75,103.52681308264138
2016-12-18 23:00:00,49.252044986558545,1.75,441.5869496245616,195.45041997034318,1.75,117.33870258605593
2016-12-19 03:00:00,49.252044986558545,1.75,705.3883743345788,256.5648597855886,1.75,74.63383029869514
2016-12-19 05:00:00,56.74654359310128,1.75,1715.381323820465,293.9527015970298,1.75,107.73765793679581
2016-12-19 09:00:00,46.50672387383336,1.75,1305.07573409196,74.00000000000001,1.75,191.6185660629345
2016-12-19 13:00:00,49.252044986558545,1.75,623.0064681848615,223.93237728101224,1.75,50.21668823702545
2016-12-19 19:00:00,54.537796345605905,1.75,345.810949976089,200.00000000000003,1.75,38.15239210649512
2016-12-19 23:00:00,49.252044986558545,1.75,416.0534167040028,170.59108258671063,1.75,24.158487971963446
2016-12-20 01:00:00,49.252044986558545,1.75,602.8905738217805,113.42674707060763,1.75,105.36513219054346
2016-12-20 03:00:00,49.252044986558545,1.75,752.2112866967187,129.95582778807707,1.75,91.7693381838568
2016-12-20 05:00:00,46.50672387383336,1.75,570.745184033534,74.00000000000001,1.75,103.52213702673664
2016-12-20 07:00:00,46.50672387383336,1.75,791.7091369884149,188.63839692809853,1.75,50.90816670176324
2016-12-20 09:00:00,56.74654359310128,1.75,534.6593416335518,148.89360412999696,1.75,172.29175632882132
2016-12-20 11:00:00,46.50672387383336,1.75,194.11259330581333,177.92222397801424,1.75,99.34128657307684
2016-12-20 17:00:00,42.747342512203495,1.75,315.50335665540325,256.5648597855886,1.75,8.950241665047372
2016-12-20 19:00:00,46.50672387383336,1.75,335.56306175490977,200.00000000000003,1.75,10.983126936347777
2016-12-20 21:00:00,46.50672387383336,1.75,500.11458965785584,149.28992599155407,1.75,61.738144744857024
2016-12-20 23:00:00,46.50672387383336,1.75,484.16036752218696,177.92222397801424,1.75,45.559275864809635
2016-12-21 03:00:00,39.65828306979712,1.75,90.85768077320964,167.81481554547315,1.75,27.35215810155214
2016-12-21 05:00:00,32.20170209763737,1.75,57.05594822939869,148.89360412999696,1.75,38.495774261645906
2016-12-21 07:00:00,37.101714098457045,1.75,73.98139804142629,223.93237728101224,1.75,322.4704576831711
2016-12-21 09:00:00,32.20170209763737,1.75,144.20248938127355,223.93237728101224,1.75,368.33225350309584
2016-12-21 11:00:00,33.818323137766015,1.75,233.19783123598586,200.00000000000003,1.75,400.6472835179211
2016-12-21 13:00:00,24.59169093383166,1.75,176.91028683373128,200.00000000000003,1.75,298.6680743465172
2016-12-21 15:00:00,24.727144835762715,2.06666666666667,205.57942074637535,213.76339017672547,1.3666666666666676,226.78719235551176
2016-12-21 17:00:00,27.948833178791297,1.75,185.4078715304143,195.45041997034318,1.75,411.78313977695564
2016-12-21 19:00:00,39.65828306979712,1.75,269.6182683209795,177.92222397801424,1.75,823.7425894526848
2016-12-21 21:00:00,49.252044986558545,1.75,318.72936655176625,195.45041997034318,1.75,872.8364745396394
2016-12-21 23:00:00,37.101714098457045,1.75,76.03050445147973,223.93237728101224,1.75,346.13553860725295
2016-12-22 01:00:00,32.20170209763737,1.75,69.5249329826546,223.93237728101224,1.75,437.43821811867826
2016-12-22 03:00:00,37.101714098457045,1.75,125.41633144339698,223.93237728101224,1.75,501.66493380208664
2016-12-22 05:00:00,39.65828306979712,1.75,156.31195510939963,200.00000000000003,1.75,503.19082093098086
2016-12-22 07:00:00,42.747342512203495,1.75,217.10328465338978,195.45041997034318,1.75,493.7205482451346
2016-12-22 09:00:00,24.59169093383166,1.75,308.1292172470099,167.81481554547315,1.75,559.7021064319723
2016-12-22 19:00:00,24.59169093383166,1.75,588.6251162646187,158.281588926413,1.75,254.75241436774382
2016-12-22 21:00:00,28.838338206359808,1.75,494.44425878107216,149.28992599155407,1.75,189.71120022289858
2016-12-22 23:00:00,28.838338206359808,1.75,590.1856032260093,140.80906158280615,1.75,226.0303074172333
2016-12-23 01:00:00,27.948833178791297,1.75,568.7069565313294,148.89360412999696,1.75,295.4783533409075
2016-12-23 05:00:00,33.818323137766015,1.75,494.9085266743847,149.28992599155407,1.75,245.49032346955343
2016-12-23 07:00:00,28.838338206359808,1.75,641.5452913427887,149.28992599155407,1.75,252.50462442082508
2016-12-24 23:00:00,24.59169093383166,1.75,1871.8264322011064,200.00000000000003,1.75,89.11313073632427
2016-12-25 01:00:00,24.59169093383166,1.75,835.2137899988385,158.281588926413,1.75,107.1111846989722
2016-12-25 07:00:00,24.25763935357987,1.75,437.4781906016805,148.89360412999696,1.75,86.58075029276458
2016-12-25 11:00:00,26.267295498320916,1.700000000000002,644.2425808584381,134.42679892677103,1.3333333333333341,90.86035601823454
2016-12-25 13:00:00,24.25763935357987,1.75,910.7752883675238,170.59108258671063,1.75,85.22395927563537
2016-12-25 15:00:00,24.25763935357987,1.75,929.2424027944244,170.59108258671063,1.75,104.07351486580247
2016-12-25 17:00:00,21.05394036466873,1.75,1440.1856918441854,170.59108258671063,1.75,109.73845968599771
2016-12-25 19:00:00,24.25763935357987,1.75,2168.8788854484274,170.59108258671063,1.75,107.46121778056359
2016-12-25 23:00:00,28.838338206359808,1.75,2947.608577999925,200.00000000000003,1.75,91.96932019672028
2016-12-26 01:00:00,33.818323137766015,1.75,3000.367948758181,200.00000000000003,1.75,47.55277263333129
2016-12-26 23:00:00,27.948833178791297,1.75,3363.4528452925633,223.93237728101224,1.75,63.54568159965528
2016-12-27 01:00:00,28.838338206359808,1.75,2128.627306426535,177.92222397801424,1.75,86.32992797438152
2016-12-27 03:00:00,32.20170209763737,1.75,1949.1325504382612,195.45041997034318,1.75,95.42330043012844
2016-12-27 07:00:00,33.818323137766015,1.75,556.7704136417341,188.63839692809853,1.75,114.79976130547743
2016-12-27 09:00:00,32.20170209763737,1.75,710.9098405303612,170.59108258671063,1.75,96.20842964261769
2016-12-29 07:00:00,41.512783000878905,2.06666666666667,1236.9278927353598,54.054244194663404,1.2666666666666673,211.84934819705475
2016-12-29 09:00:00,23.214408769960823,2.06666666666667,553.0624023822587,51.81965761013551,1.933333333333336,1104.5536876675442
2016-12-29 11:00:00,49.67555350056033,1.8666666666666691,895.6782464454334,158.9213034686062,1.3000000000000007,200.01096988017215
2016-12-29 13:00:00,42.747342512203495,1.75,625.3352840090402,170.59108258671063,1.75,465.9642275205937
2016-12-29 15:00:00,42.747342512203495,1.75,763.6352276370402,195.45041997034318,1.75,413.3144922073444
2016-12-29 17:00:00,44.507284930920385,1.7666666666666688,773.0165238444731,197.19640155510726,1.3000000000000007,273.6986072590164
2016-12-29 19:00:00,42.747342512203495,1.700000000000002,1047.4182239783113,195.45041997034318,1.3333333333333341,276.7895818100412
2016-12-29 21:00:00,42.747342512203495,1.75,918.3509627336595,195.45041997034318,1.75,311.66079706215044
2016-12-29 23:00:00,43.37832285876643,1.6000000000000016,905.8465529130347,202.9245618697314,1.3666666666666676,266.896956931319
2016-12-30 01:00:00,46.50672387383336,1.75,895.0832238232621,200.00000000000003,1.75,264.8104082611832
2016-12-30 03:00:00,46.50672387383336,1.75,899.9536648117119,200.00000000000003,1.75,265.6631256066926
2016-12-30 09:00:00,49.252044986558545,1.75,516.736584132293,195.45041997034318,1.75,188.7584058215063
2016-12-30 13:00:00,46.50672387383336,1.75,165.0175287346904,167.81481554547315,1.75,384.03708696494897
2016-12-30 15:00:00,39.65828306979712,1.75,262.54610209689525,158.281588926413,1.75,525.2394551291004
2016-12-30 17:00:00,33.818323137766015,1.75,368.87062109572724,149.28992599155407,1.75,630.880668892244
2016-12-30 19:00:00,34.004598406030446,1.9666666666666694,430.32434920581215,147.1971809698134,1.5666666666666682,483.9847501644457
2016-12-30 21:00:00,21.05394036466873,1.75,490.60058737463714,129.95582778807707,1.75,547.886158467144
2016-12-30 23:00:00,20.97039221392209,1.75,674.5546742778066,125.26530696535016,1.75,517.6152836247165
2017-05-02 21:00:00,21.05394036466873,1.75,5919.985414682062,293.9527015970298,1.75,32.114252238848884
2017-05-03 05:00:00,42.747342512203495,1.75,5389.892644707671,1000.0,1.75,1.4650763089633196
2017-05-03 13:00:00,9.543266520994797,1.3000000000000007,1775.5480051739214,54.05424419466329,2.06666666666667,415.10957592431674
2017-05-03 15:00:00,16.817352946506052,1.3666666666666676,3091.389742441085,74.01600232792119,1.700000000000002,370.6624373074123
2017-05-03 17:00:00,13.367822714381674,1.3000000000000007,1121.8018922592419,66.75842775793805,2.06666666666667,555.6198794352784
2017-05-03 19:00:00,17.882355092578585,1.75,638.5566700736896,83.18241346752067,1.75,378.17847057891476
2017-05-03 21:00:00,21.05394036466873,1.75,1257.3700113940345,98.99999999999994,1.75,336.8441457639198
2017-05-03 23:00:00,37.101714098457045,1.75,1382.7523056543093,170.59108258671063,1.75,167.8483450096782
2017-05-04 01:00:00,42.747342512203495,1.75,1600.2275001561006,256.5648597855886,1.75,76.60076700935481
2017-05-04 03:00:00,46.50672387383336,1.75,1454.3432422897843,200.00000000000003,1.75,68.33625523058592
2017-05-04 05:00:00,54.537796345605905,1.75,1182.5518962237443,149.28992599155407,1.75,608.844811516993
2017-05-04 07:00:00,46.50672387383336,1.75,1009.6645297600771,188.63839692809853,1.75,162.53723296798606
2017-05-04 09:00:00,33.818323137766015,1.75,879.4569447441263,167.81481554547315,1.75,178.97813015949234
2017-05-04 11:00:00,36.03020248311816,1.6666666666666685,1011.6066325516772,169.79272335189563,1.2666666666666673,137.63721200615882
2017-05-04 13:00:00,12.242746645571627,1.466666666666668,1658.1529238210157,51.81965761013551,1.5333333333333348,1036.1258403350093
2017-05-04 15:00:00,15.401954063298938,1.400000000000001,3034.651853565703,56.38519145454184,1.4333333333333345,780.7522156753212
2017-05-04 17:00:00,19.566592900337223,1.400000000000001,3097.0553958635423,84.80196338612771,1.933333333333336,642.8763403944159
2017-05-04 19:00:00,25.72190194682039,1.3333333333333341,3203.6714016266446,98.07553646087936,1.700000000000002,482.96419135726245
2017-05-04 21:00:00,28.838338206359808,1.75,6249.972580845873,200.00000000000003,1.75,56.280039912467736
2017-05-04 23:00:00,28.838338206359808,1.75,4711.748275295871,177.92222397801424,1.75,185.0092723356478
2017-05-05 01:00:00,33.818323137766015,1.75,3193.2034257077494,167.81481554547315,1.75,190.782847564175
2017-05-05 03:00:00,42.747342512203495,1.75,1577.0287861978898,223.93237728101224,1.75,95.23261165880949
2017-05-05 05:00:00,46.50672387383336,1.8000000000000023,1377.1040507281675,188.63839692809853,1.2666666666666673,53.203470603165904
2017-05-05 07:00:00,45.996766252774016,1.9000000000000026,1257.4850003904692,190.91952813429918,1.3000000000000007,47.412582032390524
2017-05-05 09:00:00,41.51278300087899,1.700000000000002,1271.6808613292178,161.25356015418186,1.466666666666668,165.72603797994836
2017-05-05 11:00:00,10.967509944989088,2.06666666666667,819.2592981704298,55.0149230275322,1.8666666666666691,1057.6095118006342
2017-05-05 13:00:00,18.179479990685397,2.06666666666667,1695.26625513489,72.2306323365069,2.06666666666667,702.738031122367
2017-05-05 15:00:00,25.000295036879717,2.06666666666667,2659.3067191196506,58.09365364246147,1.2666666666666673,409.5583533436381
2017-05-05 17:00:00,34.145491727492136,2.0333333333333363,2898.143331280996,208.71714414343592,1.3000000000000007,102.60642556366174
2017-05-05 19:00:00,28.838338206359808,1.75,2079.603059715435,99.13595911915246,1.75,582.5876308007801
2017-05-05 21:00:00,28.838338206359808,1.75,1179.6821052650598,125.26530696535016,1.75,516.2506959610323
2017-05-05 23:00:00,33.818323137766015,1.75,1409.3384342219115,177.92222397801424,1.75,396.38657765277077
2017-05-06 01:00:00,39.65828306979712,1.75,1738.5844066649518,200.00000000000003,1.75,328.5632585601552
2017-05-06 03:00:00,42.747342512203495,1.75,2160.301082985459,223.93237728101224,1.75,207.6009943327509
2017-05-06 05:00:00,42.747342512203495,1.75,2865.889916990567,336.7888761087688,1.75,49.87739669401778
2017-05-06 07:00:00,42.747342512203495,1.75,2419.075665101328,385.8673400665013,1.75,17.886056083907256
2017-05-06 09:00:00,41.51278300087899,1.466666666666668,762.3542566095198,165.85662301416642,1.3666666666666676,94.49751410394532
2017-05-06 11:00:00,28.63978419729039,2.06666666666667,1053.8891875491825,146.81292428781953,1.3333333333333341,69.24982320109585
2017-05-06 13:00:00,16.817352946506052,1.6666666666666685,5140.571294929938,122.84252831890805,1.5333333333333348,169.0339057895181
2017-05-06 15:00:00,19.376386348220073,1.7333333333333354,4265.381228020962,139.42945404670044,1.3333333333333341,139.16860877829916
2017-05-06 17:00:00,27.598506808751175,1.5666666666666682,2266.064679004231,171.925621424867,1.3333333333333341,142.68479226863903
2017-05-06 19:00:00,29.317502626078245,1.4333333333333345,2919.20855496893,221.66584606032615,1.633333333333335,154.25067981341718
2017-05-06 21:00:00,32.20170209763737,1.75,4995.110788728091,336.7888761087688,1.75,47.550756344149505
2017-05-06 23:00:00,32.20170209763737,1.75,5462.599241236927,336.7888761087688,1.75,67.19938169808597
2017-05-07 01:00:00,32.20170209763737,1.75,4890.196753117226,293.9527015970298,1.75,74.29960350523935
2017-05-07 03:00:00,37.101714098457045,1.75,3955.674405674117,336.7888761087688,1.75,67.81922673485627
2017-05-07 09:00:00,7.697748665232943,2.06666666666667,1215.5691866847772,57.45317897855679,2.06666666666667,586.8647458321161
2017-05-07 11:00:00,5.960855376916187,1.3000000000000007,1899.1261831191916,110.54206558529145,2.06666666666667,202.61365960119969
2017-05-07 15:00:00,7.660242444410055,1.6666666666666685,2353.3961084563107,90.5581252697971,2.06666666666667,252.71884643754214
2017-05-07 17:00:00,10.99542952586045,1.6000000000000016,1918.797472859144,98.53668408073722,2.06666666666667,265.1957652257846
2017-05-07 19:00:00,15.859996803565926,1.75,1648.4120789936305,148.89360412999696,1.75,231.91152252911488
2017-05-07 21:00:00,17.882355092578585,1.75,1620.264019818046,149.28992599155407,1.75,236.66818944146962
2017-05-07 23:00:00,20.97039221392209,1.75,1684.0063675244335,167.81481554547315,1.75,203.4685626584387
2017-05-08 01:00:00,20.97039221392209,1.75,2094.319745737387,167.81481554547315,1.75,186.59088532905395
2017-05-08 03:00:00,24.59169093383166,1.75,1791.0812637677668,167.81481554547315,1.75,203.07152441355962
2017-05-08 05:00:00,27.948833178791297,1.75,1312.3930406927575,170.59108258671063,1.75,207.92542917075266
2017-05-08 07:00:00,27.948833178791297,1.75,1195.005886045272,195.45041997034318,1.75,188.31538488641434
2017-05-08 09:00:00,33.818323137766015,1.75,1404.7261471697898,200.00000000000003,1.75,188.62414942602356
2017-05-08 11:00:00,17.302594529126036,2.06666666666667,1634.413390110684,155.12143569296362,1.466666666666668,135.4699575558488
2017-05-08 13:00:00,20.44589455876535,1.400000000000001,893.4535953244142,101.34946260422777,2.06666666666667,176.35968307607948
2017-05-08 15:00:00,21.05394036466873,1.8333333333333357,1830.3764716086782,148.89360412999696,1.400000000000001,93.3068488524702
2017-05-08 21:00:00,21.05394036466873,1.75,1838.0579060408193,148.89360412999696,1.75,194.02595876711382
2017-05-08 23:00:00,21.05394036466873,1.75,2000.2868789694874,148.89360412999696,1.75,220.8163158550164
2017-05-09 01:00:00,28.838338206359808,1.75,1756.10056410794,200.00000000000003,1.75,131.81391953310015
2017-05-09 03:00:00,32.20170209763737,1.75,1910.4558336103646,256.5648597855886,1.75,88.26292308725205
2017-05-09 05:00:00,32.20170209763737,1.75,2115.1086338769646,293.9527015970298,1.75,72.48887824150574
2017-05-09 07:00:00,32.20170209763737,1.75,2460.4693093898045,293.9527015970298,1.75,57.95108822563887
2017-05-09 11:00:00,33.818323137766015,1.75,933.9644365440165,200.00000000000003,1.75,94.44199650561633
2017-05-09 15:00:00,7.0155334562951435,1.5000000000000013,677.9673634491822,43.76767718453145,1.7666666666666688,610.9172552852154
2017-05-09 17:00:00,27.948833178791297,1.75,670.6673926855408,195.45041997034318,1.75,181.97507076131447
2017-05-09 19:00:00,21.05394036466873,1.75,832.1636788181505,170.59108258671063,1.75,258.754227513739
2017-05-09 21:00:00,20.97039221392209,1.75,843.119088766028,177.92222397801424,1.75,315.3370869035078
2017-05-09 23:00:00,24.25763935357987,1.75,821.4613489079186,170.59108258671063,1.75,301.3497761625689
2017-05-10 01:00:00,32.20170209763737,1.75,710.4484203916971,170.59108258671063,1.75,272.3793527799016
2017-05-10 03:00:00,42.747342512203495,1.75,744.4264503453793,195.45041997034318,1.75,248.5229553064267
2017-05-10 05:00:00,42.747342512203495,1.75,794.108254088224,223.93237728101224,1.75,272.63537141166364
2017-05-10 07:00:00,39.65828306979712,1.75,780.133793570978,200.00000000000003,1.75,249.33576369794795
2017-05-13 21:00:00,20.97039221392209,1.75,735.45099325235,78.45698564561687,1.75,1183.0831368717156
2017-05-13 23:00:00,17.882355092578585,1.75,1169.2043560148986,74.00000000000001,1.75,1420.7692763851833
2017-05-14 01:00:00,27.948833178791297,1.75,2064.4926874102543,98.99999999999994,1.75,948.0727491089048
2017-05-14 03:00:00,42.747342512203495,1.75,2015.9827163313082,98.99999999999994,1.75,1569.084622619426
2017-05-14 09:00:00,38.20509167797817,1.9000000000000026,1744.757482986839,100.40305974678175,1.8333333333333357,524.4548344163143
2017-05-14 11:00:00,5.083077675330963,1.400000000000001,2314.69003551784,52.09935278563838,2.0000000000000027,2156.1891767218704
2017-05-14 13:00:00,6.425085111021801,1.466666666666668,3478.173855762027,58.81665469071933,1.8333333333333357,1621.5317291229276
2017-05-14 15:00:00,7.466505538425896,1.3333333333333341,4106.5833256657215,63.22877256730681,1.8333333333333357,1574.2751696731766
2017-05-14 17:00:00,9.301235006472554,1.466666666666668,1952.6881806589158,63.22877256730681,1.9000000000000026,1374.5262726903031
2017-05-14 19:00:00,14.042976400405314,1.5666666666666682,2690.530166071227,70.21976906741772,1.7333333333333354,1250.6951207165675
2017-05-14 21:00:00,46.50672387383336,1.75,1497.3769722045938,93.50424203083215,1.75,617.0838570242709
2017-05-14 23:00:00,56.74654359310128,1.75,1590.504392744775,98.99999999999994,1.75,424.1409817971949
2017-05-15 01:00:00,11.088663340058554,1.75,35.22239064454039,74.00000000000001,1.75,2113.8547794483507
2017-05-15 03:00:00,20.97039221392209,1.75,208.37227545560899,78.45698564561687,1.75,1572.3777865139832
2017-05-15 09:00:00,42.747342512203495,1.75,158.26259745685545,256.5648597855886,1.75,149.06522549838238
2017-05-15 11:00:00,42.747342512203495,1.75,189.42631940972834,223.93237728101224,1.75,186.58649942042948
2017-05-15 13:00:00,37.101714098457045,1.75,217.752243082125,223.93237728101224,1.75,167.2612320138229
2017-05-15 15:00:00,37.95327551446088,2.06666666666667,230.86696998506625,204.48640506041147,1.4333333333333345,114.25147965512197
2017-05-16 07:00:00,8.107764046362192,2.06666666666667,1319.5445554608036,52.09935278563838,1.8000000000000023,1247.9346486589934
2017-05-16 09:00:00,8.529217277960573,1.3000000000000007,798.0707158927125,43.76767718453145,1.9000000000000026,1382.0151228589018
2017-05-16 11:00:00,13.219583698680236,1.9000000000000026,4761.240283594489,63.61247992720078,1.400000000000001,503.1619663880682
2017-05-16 13:00:00,11.602338468789279,1.400000000000001,10580.16215142321,47.62379705665398,1.700000000000002,2037.2109604343666
2017-05-16 15:00:00,13.219583698680209,1.8000000000000023,11918.751639284523,52.09935278563838,1.8666666666666691,1243.9159050735193
2017-05-16 17:00:00,25.000295036879663,1.6000000000000016,8312.019344515984,151.41242417634592,1.5666666666666682,296.8586868956769
2017-05-16 19:00:00,27.948833178791297,1.75,7971.122859515308,256.5648597855886,1.75,151.38493700616954
2017-05-16 21:00:00,28.838338206359808,1.75,5705.765442373115,200.00000000000003,1.75,189.02808031708142
2017-05-16 23:00:00,37.101714098457045,1.75,5319.179536053212,293.9527015970298,1.75,108.66086281353874
2017-05-17 01:00:00,39.65828306979712,1.75,5188.987359810093,74.00000000000001,1.75,568.7197526891026
2017-05-17 03:00:00,46.50672387383336,1.75,4246.083630260005,74.00000000000001,1.75,834.0385388814507
2017-05-17 05:00:00,46.50672387383336,1.75,3297.734093004296,74.00000000000001,1.75,829.5822073316729
2017-05-17 07:00:00,42.747342512203495,1.75,2231.0421372439255,195.45041997034318,1.75,206.57685982986166
2017-05-17 09:00:00,28.838338206359808,1.75,1220.8028687152844,74.00000000000001,1.75,915.5991808425724
2017-05-17 11:00:00,37.101714098457045,1.75,2192.018590389037,148.89360412999696,1.75,265.95180562298214
2017-05-17 13:00:00,49.49319376071964,1.9666666666666694,1638.2515442091762,200.0888386844925,1.2666666666666673,51.59177615929698
2017-05-17 15:00:00,14.04297640040534,1.6666666666666685,1100.1622312262268,61.34467536819642,1.9000000000000026,1550.686221305428
2017-05-17 17:00:00,16.468005553114597,1.7666666666666688,1222.4528558131074,62.468287398487654,1.9000000000000026,1479.3298006739415
2017-05-17 19:00:00,24.59169093383166,1.75,987.8768472980562,74.00000000000001,1.75,1352.0686251435234
2017-05-17 21:00:00,56.74654359310128,1.75,1752.7078512360767,223.93237728101224,1.75,198.20540533216197
2017-05-17 23:00:00,15.249053064671498,1.75,303.89006270383726,74.00000000000001,1.75,1559.2255386803324
2017-05-18 01:00:00,11.088663340058554,1.75,145.20891051296084,74.00000000000001,1.75,1652.8272528122568
2017-05-18 03:00:00,13.003523202918124,1.75,128.04076428554953,78.45698564561687,1.75,1662.0852369460597
2017-05-18 05:00:00,75.33030173383163,1.75,1146.807429826294,98.99999999999994,1.75,562.0865565083612
2017-05-18 07:00:00,13.003523202918124,1.75,208.9214894503852,88.19245161336553,1.75,1712.784641627949
2017-05-18 09:00:00,86.79303067287812,1.75,1699.7823036172283,336.7888761087688,1.75,42.79097736803682
2017-05-18 11:00:00,75.00000000000001,1.75,191.29274851799838,93.50424203083215,1.75,1163.186515599011
2017-05-18 13:00:00,8.063350173134642,1.75,48.89529017822491,93.50424203083215,1.75,1036.8614447560888
2017-05-18 15:00:00,8.063350173134642,1.75,39.90334729724348,105.10687191318655,1.75,878.3149374956283
2017-05-18 17:00:00,13.765371890436462,1.75,43.644201093688615,113.42674707060763,1.75,791.2811158059285
2017-05-18 19:00:00,11.975049774320919,1.633333333333335,133.81054190492,117.43656309993386,1.8000000000000023,821.252388750364
2017-05-18 21:00:00,15.249053064671498,1.75,567.0243689049854,118.1492334832489,1.75,1030.5339736981073
2017-05-18 23:00:00,20.97039221392209,1.75,411.7412576037545,125.26530696535016,1.75,1005.7760025800524
2017-05-19 01:00:00,24.59169093383166,1.75,515.0629839019473,132.8099782496523,1.75,1079.3811093383454
2017-05-19 03:00:00,28.838338206359808,1.75,223.42787135699427,132.8099782496523,1.75,731.5501317887124
2017-05-19 05:00:00,27.948833178791297,1.75,206.14825365497134,129.95582778807707,1.75,713.1477264620281
2017-05-19 07:00:00,28.838338206359808,1.75,234.08249553157808,105.10687191318655,1.75,1238.3470370281254
2017-05-19 09:00:00,12.581938355734271,1.9000000000000026,505.7263023955292,96.37606553397787,1.8000000000000023,2094.2360074056915
2017-05-19 11:00:00,10.72915981422621,1.9666666666666694,868.7447212861854,108.3350504273002,1.7333333333333354,2479.895187609896
